zip_code,COUNT PARTICIPANTS,COUNT FEMALE,PERCENT FEMALE,COUNT MALE,PERCENT MALE,COUNT GENDER UNKNOWN,PERCENT GENDER UNKNOWN,COUNT GENDER TOTAL,PERCENT GENDER TOTAL,COUNT PACIFIC ISLANDER,PERCENT PACIFIC ISLANDER,COUNT HISPANIC LATINO,PERCENT HISPANIC LATINO,COUNT AMERICAN INDIAN,PERCENT AMERICAN INDIAN,COUNT ASIAN NON HISPANIC,PERCENT ASIAN NON HISPANIC,COUNT WHITE NON HISPANIC,PERCENT WHITE NON HISPANIC,COUNT BLACK NON HISPANIC,PERCENT BLACK NON HISPANIC,COUNT OTHER ETHNICITY,PERCENT OTHER ETHNICITY,COUNT ETHNICITY UNKNOWN,PERCENT ETHNICITY UNKNOWN,COUNT ETHNICITY TOTAL,PERCENT ETHNICITY TOTAL,COUNT PERMANENT RESIDENT ALIEN,PERCENT PERMANENT RESIDENT ALIEN,COUNT US CITIZEN,PERCENT US CITIZEN,COUNT OTHER CITIZEN STATUS,PERCENT OTHER CITIZEN STATUS,COUNT CITIZEN STATUS UNKNOWN,PERCENT CITIZEN STATUS UNKNOWN,COUNT CITIZEN STATUS TOTAL,PERCENT CITIZEN STATUS TOTAL,COUNT RECEIVES PUBLIC ASSISTANCE,PERCENT RECEIVES PUBLIC ASSISTANCE,COUNT NRECEIVES PUBLIC ASSISTANCE,PERCENT NRECEIVES PUBLIC ASSISTANCE,COUNT PUBLIC ASSISTANCE UNKNOWN,PERCENT PUBLIC ASSISTANCE UNKNOWN,COUNT PUBLIC ASSISTANCE TOTAL,PERCENT PUBLIC ASSISTANCE TOTAL,incident_address,borough,community_board,police_precinct,city_council_district,bbl,created_date,status,resolution_action,closed_date,x_coordinate,y_coordinate,latitude,longitude,census_tract,bin,nta,location
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,44 HESTER STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002970016,2018-03-13T00:00:00,Open,Site to be cleaned.,,986988,200009,40.715655,-73.990123,  16  ,1003811,Chinatown,"[None, '40.715655', '-73.990123', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,35 CANAL STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002970036,2018-03-09T00:00:00,Open,Site to be cleaned.,,986740,199641,40.714645,-73.991018,  16  ,1003825,Chinatown,"[None, '40.714645', '-73.991018', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,91 ALLEN STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004140025,2018-01-16T00:00:00,Open,Site downloaded for cleaning,,986803,201022,40.718436,-73.990790,  18  ,1005464,Chinatown,"[None, '40.718436', '-73.99079', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,40 LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003100004,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,986929,200209,40.716204,-73.990336,  16  ,1004022,Chinatown,"[None, '40.716204', '-73.990336', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,29A LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002980018,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,986832,199979,40.715573,-73.990686,  16  ,1003852,Chinatown,"[None, '40.715573', '-73.990686', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,122 FORSYTHE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004190047,2018-02-25T00:00:00,Open,Site downloaded for cleaning,,986362,201332,40.719287,-73.992381,  18  ,1005586,Chinatown,"[None, '40.719287', '-73.992381', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,102 MADISON STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1002767501,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,985526,198752,40.712205,-73.995397,   8  ,1082937,Chinatown,"[None, '40.712205', '-73.995397', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,131 DIVISION STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002830083,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,986625,199575,40.714464,-73.991433,   6  ,1003606,Lower East Side,"[None, '40.714464', '-73.991433', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,40 CANAL STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002940026,2018-03-09T00:00:00,Open,Site to be cleaned.,,986654,199668,40.714719,-73.991328,  16  ,1003803,Chinatown,"[None, '40.714719', '-73.991328', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,180 ELDRIDGE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004150012,2018-03-04T00:00:00,Open,Site to be cleaned.,,986818,201788,40.720538,-73.990736,  18  ,1077623,Chinatown,"[None, '40.720538', '-73.990736', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,85 HESTER STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003080028,2018-01-18T00:00:00,Open,Site downloaded for cleaning,,986602,200169,40.716094,-73.991516,  16  ,1003995,Chinatown,"[None, '40.716094', '-73.991516', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,119 LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1004100021,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,987405,201441,40.719585,-73.988618,  18  ,1005315,Chinatown,"[None, '40.719585', '-73.988618', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,87 EAST BROADWAY,MANHATTAN,03 MANHATTAN,Precinct 5,01,1002820033,2018-01-10T00:00:00,Open,Site downloaded for cleaning,,985971,199315,40.713750,-73.993792,   8  ,1003543,Chinatown,"[None, '40.71375', '-73.993792', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,43 LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003090026,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,986935,200241,40.716292,-73.990314,  16  ,1004019,Chinatown,"[None, '40.716292', '-73.990314', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,201 CHRYSTIE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004260027,2018-03-04T00:00:00,Open,Site to be cleaned.,,986520,202360,40.722108,-73.991811,  3601,1005717,Chinatown,"[None, '40.722108', '-73.991811', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,118 FORSYTHE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004190045,2018-02-25T00:00:00,Open,Site downloaded for cleaning,,986346,201294,40.719182,-73.992439,  18  ,1005584,Chinatown,"[None, '40.719182', '-73.992439', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,355 GRAND STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003100020,2018-02-05T00:00:00,Open,Site downloaded for cleaning,,987223,200404,40.716739,-73.989275,  16  ,1004034,Chinatown,"[None, '40.716739', '-73.989275', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,45 MONROE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1002740045,2018-01-11T00:00:00,Open,Site downloaded for cleaning,,985878,198537,40.711615,-73.994128,   8  ,1003277,Chinatown,"[None, '40.711615', '-73.994128', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,87 CLINTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003480022,2018-01-11T00:00:00,Open,Site downloaded for cleaning,,988327,201108,40.718671,-73.985292,  1402,1004178,Lower East Side,"[None, '40.718671', '-73.985292', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,40 MARKET STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1002750027,2018-01-10T00:00:00,Open,Site downloaded for cleaning,,985812,198829,40.712417,-73.994366,   8  ,1003285,Chinatown,"[None, '40.712417', '-73.994366', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,125 MADISON STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1002750001,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,985928,198806,40.712353,-73.993947,   8  ,1003278,Chinatown,"[None, '40.712353', '-73.993947', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,28 ORCHARD STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002980008,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,986600,199984,40.715587,-73.991523,  16  ,1003844,Chinatown,"[None, '40.715587', '-73.991523', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,30 PIKE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1002750028,2018-02-14T00:00:00,Open,Site downloaded for cleaning,,986343,198945,40.712735,-73.992450,   8  ,1003286,Chinatown,"[None, '40.712735', '-73.99245', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,27 RUTGERS STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002710064,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,987021,198991,40.712861,-73.990005,   6  ,1003246,Lower East Side,"[None, '40.712861', '-73.990005', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,317 EAST HOUSTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,02,1003500062,2018-03-02T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,988926,202049,40.721254,-73.983131,  2201,1004272,Lower East Side,"[None, '40.721254', '-73.983131', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,26 LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002977501,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,986830,199957,40.715512,-73.990693,  16  ,1003827,Chinatown,"[None, '40.715512', '-73.990693', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,99 RIVINGTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1004100017,2018-03-09T00:00:00,Open,Site to be cleaned.,,987446,201630,40.720104,-73.988470,  18  ,1005312,Chinatown,"[None, '40.720104', '-73.98847', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,22 LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002970008,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,986814,199916,40.715400,-73.990751,  16  ,1003807,Chinatown,"[None, '40.7154', '-73.990751', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,23 ORCHARD STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002990028,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,986568,199918,40.715405,-73.991638,  16  ,1003870,Chinatown,"[None, '40.715405', '-73.991638', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,29 ORCHARD STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002990025,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,986592,199980,40.715576,-73.991552,  16  ,1003867,Chinatown,"[None, '40.715576', '-73.991552', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,202 RIVINGTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,02,1003440073,2018-03-09T00:00:00,Open,Site to be cleaned.,,988937,201041,40.718487,-73.983092,  2201,1004107,Lower East Side,"[None, '40.718487', '-73.983092', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,13 LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002980026,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,986769,199815,40.715123,-73.990913,  16  ,1082817,Chinatown,"[None, '40.715123', '-73.990913', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,223 EAST HOUSTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1004120061,2018-01-21T00:00:00,Open,Site downloaded for cleaning,,987992,202427,40.722292,-73.986500,  3001,1005423,Chinatown,"[None, '40.722292', '-73.9865', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,152 SUFFOLK STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003497501,2018-03-09T00:00:00,Open,Site to be cleaned.,,988271,201641,40.720134,-73.985494,  3001,1086070,Chinatown,"[None, '40.720134', '-73.985494', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,122 ORCHARD STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1004100002,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,987158,201414,40.719594,-73.989466,  18  ,1005303,Chinatown,"[None, '40.719594', '-73.989466', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,173 STANTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003440149,2018-03-09T00:00:00,Open,Site to be cleaned.,,988623,201647,40.720150,-73.984224,  2201,1004116,Lower East Side,"[None, '40.72015', '-73.984224', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,153 LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1004110021,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,987587,201912,40.720878,-73.987961,  3001,1005354,Chinatown,"[None, '40.720878', '-73.987961', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,41 MONROE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1002760021,2018-01-11T00:00:00,Open,Site downloaded for cleaning,,985768,198523,40.711577,-73.994524,   8  ,1003299,Chinatown,"[None, '40.711577', '-73.994524', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,127 STANTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003540015,2018-03-09T00:00:00,Open,Site to be cleaned.,,987976,201904,40.720856,-73.986558,  3001,1004312,Chinatown,"[None, '40.720856', '-73.986558', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,161 BOWERY,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004240006,2018-01-14T00:00:00,Open,Site downloaded for cleaning,,985836,201491,40.719723,-73.994278,  18  ,1005657,Chinatown,"[None, '40.719723', '-73.994278', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,133 CHRYSTIE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004240031,2018-03-11T00:00:00,Open,Site to be cleaned.,,986139,201384,40.719429,-73.993185,  18  ,1005667,Chinatown,"[None, '40.719429', '-73.993185', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,3 LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002980032,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,986729,199713,40.714843,-73.991058,  16  ,1003856,Chinatown,"[None, '40.714843', '-73.991058', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,208 FORSYTH STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004220044,2018-03-04T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,986878,202661,40.722934,-73.990519,  3601,1005614,Chinatown,"[None, '40.722934', '-73.990519', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,176 DELANCY STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003480071,2018-01-11T00:00:00,Open,Site downloaded for cleaning,,988374,200690,40.717524,-73.985123,  1402,1004211,Lower East Side,"[None, '40.717524', '-73.985123', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,174 DELANCEY STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003480072,2018-01-11T00:00:00,Open,Mail returned / wrong address,,988339,200705,40.717565,-73.985249,  1402,1076937,Lower East Side,"[None, '40.717565', '-73.985249', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,217 EAST BROADWAY,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002850017,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,987763,199512,40.714282,-73.987429,   6  ,1003696,Lower East Side,"[None, '40.714282', '-73.987429', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,100 STANTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1004120036,2018-03-09T00:00:00,Open,Site to be cleaned.,,987568,202074,40.721323,-73.988030,  3001,1005410,Chinatown,"[None, '40.721323', '-73.98803', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,11 ESSEX STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002970024,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,987018,199792,40.715059,-73.990015,  16  ,1003818,Chinatown,"[None, '40.715059', '-73.990015', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,13 ESSEX STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002970022,2018-01-09T00:00:00,Open,Site downloaded for cleaning,,987025,199811,40.715112,-73.989990,  16  ,1083703,Chinatown,"[None, '40.715112', '-73.98999', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,156 STANTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,02,1003500036,2018-03-09T00:00:00,Open,Site to be cleaned.,,988378,201751,40.720436,-73.985108,  3001,1004256,Chinatown,"[None, '40.720436', '-73.985108', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,230 BROOME STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1004090060,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,987336,200761,40.717719,-73.988868,  18  ,1066629,Chinatown,"[None, '40.717719', '-73.988868', None, False]"
10002,35,19,0.54,16,0.46,0,0,35,100,0,0.0,1,0.03,0,0.0,28,0.8,6,0.17,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,2,0.06,33,0.94,0,0,35,100,76 CLINTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003480049,2018-01-11T00:00:00,Open,Site downloaded for cleaning,,988360,201177,40.718860,-73.985173,  1402,1004201,Lower East Side,"[None, '40.71886', '-73.985173', None, False]"
